COLORS,PRODUCTS,REGIONS,time,unit_retail,unit_cost,units_sold,units_returned,income_$,return_$
Yellow,Paperclips,Western,8,7.03,4.69,4640,3452,32619.2,24267.56
Yellow,Paperclips,Western,9,7.03,4.69,3766,2070,26474.98,14552.1
Yellow,Paperclips,Western,10,7.03,4.69,4333,904,30460.99,6355.12
Yellow,Paperclips,Western,11,7.03,4.69,3570,1905,25097.1,13392.15
Yellow,Paperclips,Western,12,7.03,4.69,9363,7980,65821.89,56099.4
Green,Paperclips,Western,1,5.66,2.29,7409,4061,41934.94,22985.26
Green,Paperclips,Western,2,5.66,2.29,862,481,4878.92,2722.46
Green,Paperclips,Western,3,5.66,2.29,1631,1565,9231.46,8857.9
Green,Paperclips,Western,4,5.66,2.29,6978,3585,39495.48,20291.1
Green,Paperclips,Western,5,5.66,2.29,8691,3602,49191.06,20387.32
Green,Paperclips,Western,6,5.66,2.29,677,555,3831.82,3141.3
Green,Paperclips,Western,7,5.66,2.29,3091,345,17495.06,1952.7
Green,Paperclips,Western,8,5.66,2.29,3656,416,20692.96,2354.56
Green,Paperclips,Western,9,5.66,2.29,8747,816,49508.02,4618.56
Green,Paperclips,Western,10,5.66,2.29,910,737,5150.6,4171.42
Green,Paperclips,Western,11,5.66,2.29,5547,4784,31396.02,27077.44
Green,Paperclips,Western,12,5.66,2.29,1653,661,9355.98,3741.26
Red,Ink,Western,1,5.61,2.75,8451,8019,47410.11,44986.59
Red,Ink,Western,2,5.61,2.75,9859,4837,55308.99,27135.57
Red,Ink,Western,3,5.61,2.75,1166,42,6541.26,235.62
Red,Ink,Western,4,5.61,2.75,5,2,28.05,11.22
Red,Ink,Western,5,5.61,2.75,8096,7456,45418.56,41828.16
Red,Ink,Western,6,5.61,2.75,6367,2829,35718.87,15870.69
Red,Ink,Western,7,5.61,2.75,1921,1582,10776.81,8875.02
Red,Ink,Western,8,5.61,2.75,9801,9777,54983.61,54848.97
Red,Ink,Western,9,5.61,2.75,6044,3892,33906.84,21834.12
Red,Ink,Western,10,5.61,2.75,6244,5758,35028.84,32302.38
Red,Ink,Western,11,5.61,2.75,3456,1721,19388.16,9654.81
Red,Ink,Western,12,5.61,2.75,449,341,2518.89,1913.01
Blue,Ink,Western,1,7.47,2.49,9744,5294,72787.68,39546.18
Blue,Ink,Western,2,7.47,2.49,2959,2205,22103.73,16471.35
Blue,Ink,Western,3,7.47,2.49,679,623,5072.13,4653.81
Blue,Ink,Western,4,7.47,2.49,7895,7302,58975.65,54545.94
Blue,Ink,Western,5,7.47,2.49,2175,1274,16247.25,9516.78
Blue,Ink,Western,6,7.47,2.49,4387,1028,32770.89,7679.16
Blue,Ink,Western,7,7.47,2.49,4165,1280,31112.55,9561.6
Blue,Ink,Western,8,7.47,2.49,8495,7453,63457.65,55673.91
Blue,Ink,Western,9,7.47,2.49,7742,5687,57832.74,42481.89
Blue,Ink,Western,10,7.47,2.49,5419,4465,40479.93,33353.55
Blue,Ink,Western,11,7.47,2.49,3947,3521,29484.09,26301.87
Blue,Ink,Western,12,7.47,2.49,3086,2447,23052.42,18279.09
Yellow,Ink,Western,1,6.07,2.75,3553,1571,21566.71,9535.97
Yellow,Ink,Western,2,6.07,2.75,6147,1765,37312.29,10713.55
Yellow,Ink,Western,3,6.07,2.75,9694,7842,58842.58,47600.94
Yellow,Ink,Western,4,6.07,2.75,4342,24,26355.94,145.68
Yellow,Ink,Western,5,6.07,2.75,3072,2336,18647.04,14179.52
Yellow,Ink,Western,6,6.07,2.75,7273,6265,44147.11,38028.55
Yellow,Ink,Western,7,6.07,2.75,1655,931,10045.85,5651.17
Yellow,Ink,Western,8,6.07,2.75,3311,1712,20097.77,10391.84
Yellow,Ink,Western,9,6.07,2.75,6537,2239,39679.59,13590.73
Yellow,Ink,Western,10,6.07,2.75,6759,1203,41027.13,7302.21
Yellow,Ink,Western,11,6.07,2.75,3130,2932,18999.1,17797.24
Yellow,Ink,Western,12,6.07,2.75,1737,857,10543.59,5201.99
Green,Ink,Western,1,9.86,1.15,2169,154,21386.34,1518.44
Green,Ink,Western,2,9.86,1.15,4579,1860,45148.94,18339.6
Green,Ink,Western,3,9.86,1.15,8472,920,83533.92,9071.2
Green,Ink,Western,4,9.86,1.15,7066,2926,69670.76,28850.36
Green,Ink,Western,5,9.86,1.15,3905,675,38503.3,6655.5
Green,Ink,Western,6,9.86,1.15,7045,5591,69463.7,55127.26
Green,Ink,Western,7,9.86,1.15,3131,3064,30871.66,30211.04
Green,Ink,Western,8,9.86,1.15,7783,234,76740.38,2307.24
Green,Ink,Western,9,9.86,1.15,1515,1156,14937.9,11398.16
Green,Ink,Western,10,9.86,1.15,7512,1063,74068.32,10481.18
Green,Ink,Western,11,9.86,1.15,6792,6152,66969.12,60658.72
Green,Ink,Western,12,9.86,1.15,9146,527,90179.56,5196.22
Red,Paper,Western,1,6.9,4.91,5426,213,37439.4,1469.7
Red,Paper,Western,2,6.9,4.91,9791,7185,67557.9,49576.5
Red,Paper,Western,3,6.9,4.91,6173,483,42593.7,3332.7
Red,Paper,Western,4,6.9,4.91,4152,278,28648.8,1918.2
Red,Paper,Western,5,6.9,4.91,9073,893,62603.7,6161.7
Red,Paper,Western,6,6.9,4.91,5269,1158,36356.1,7990.2
Red,Paper,Western,7,6.9,4.91,3151,704,21741.9,4857.6
Red,Paper,Western,8,6.9,4.91,8848,2054,61051.2,14172.6
Red,Paper,Western,9,6.9,4.91,9473,4754,65363.7,32802.6
Red,Paper,Western,10,6.9,4.91,4242,344,29269.8,2373.6
Red,Paper,Western,11,6.9,4.91,9340,5100,64446.0,35190.0
Red,Paper,Western,12,6.9,4.91,7331,4442,50583.9,30649.8
Blue,Paper,Western,1,8.72,4.02,3480,1982,30345.6,17283.04
Blue,Paper,Western,2,8.72,4.02,2143,1156,18686.96,10080.32
Blue,Paper,Western,3,8.72,4.02,1187,517,10350.64,4508.24
Blue,Paper,Western,4,8.72,4.02,2450,2095,21364.0,18268.4
Blue,Paper,Western,5,8.72,4.02,9049,1990,78907.28,17352.8
Blue,Paper,Western,6,8.72,4.02,259,218,2258.48,1900.96
Blue,Paper,Western,7,8.72,4.02,145,108,1264.4,941.76
Blue,Paper,Western,8,8.72,4.02,5952,5891,51901.44,51369.52
Blue,Paper,Western,9,8.72,4.02,2231,954,19454.32,8318.88
Blue,Paper,Western,10,8.72,4.02,2384,1145,20788.48,9984.4
Blue,Paper,Western,11,8.72,4.02,1486,310,12957.92,2703.2
Blue,Paper,Western,12,8.72,4.02,420,391,3662.4,3409.52
Yellow,Paper,Western,1,8.42,4.93,6407,3228,53946.94,27179.76
Yellow,Paper,Western,2,8.42,4.93,6746,4964,56801.32,41796.88
Yellow,Paper,Western,3,8.42,4.93,7614,7245,64109.88,61002.9
Yellow,Paper,Western,4,8.42,4.93,866,810,7291.72,6820.2
Yellow,Paper,Western,5,8.42,4.93,1053,158,8866.26,1330.36
Yellow,Paper,Western,6,8.42,4.93,5256,759,44255.52,6390.78
Yellow,Paper,Western,7,8.42,4.93,990,567,8335.8,4774.14
Yellow,Paper,Western,8,8.42,4.93,2217,1913,18667.14,16107.46
Yellow,Paper,Western,9,8.42,4.93,7641,6547,64337.22,55125.74
Yellow,Paper,Western,10,8.42,4.93,8852,3831,74533.84,32257.02
Yellow,Paper,Western,11,8.42,4.93,9585,5141,80705.7,43287.22
Yellow,Paper,Western,12,8.42,4.93,8120,770,68370.4,6483.4
Green,Paper,Western,1,5.4,4.38,8617,4424,46531.8,23889.6
Green,Paper,Western,2,5.4,4.38,9350,4623,50490.0,24964.2
Green,Paper,Western,3,5.4,4.38,7714,2475,41655.6,13365.0
Green,Paper,Western,4,5.4,4.38,6424,4256,34689.6,22982.4
Green,Paper,Western,5,5.4,4.38,9187,5000,49609.8,27000.0
Green,Paper,Western,6,5.4,4.38,6115,4429,33021.0,23916.6
Green,Paper,Western,7,5.4,4.38,9260,8978,50004.0,48481.2
Green,Paper,Western,8,5.4,4.38,6830,1928,36882.0,10411.2
Green,Paper,Western,9,5.4,4.38,1984,1936,10713.6,10454.4
Green,Paper,Western,10,5.4,4.38,8145,7704,43983.0,41601.6
Green,Paper,Western,11,5.4,4.38,3367,1935,18181.8,10449.0
Green,Paper,Western,12,5.4,4.38,5090,553,27486.0,2986.2
Red,Knick-knacks,Western,1,5.02,5.02,6867,3015,34472.34,15135.3
Red,Knick-knacks,Western,2,5.02,5.02,3023,1607,15175.46,8067.14
Red,Knick-knacks,Western,3,5.02,5.02,1633,720,8197.66,3614.4
Red,Knick-knacks,Western,4,5.02,5.02,8736,8156,43854.72,40943.12
Red,Knick-knacks,Western,5,5.02,5.02,6979,2955,35034.58,14834.1
Red,Knick-knacks,Western,6,5.02,5.02,6763,4960,33950.26,24899.2
Red,Knick-knacks,Western,7,5.02,5.02,4406,3237,22118.12,16249.74
Red,Knick-knacks,Western,8,5.02,5.02,354,272,1777.08,1365.44
Red,Knick-knacks,Western,9,5.02,5.02,4432,258,22248.64,1295.16
Red,Knick-knacks,Western,10,5.02,5.02,7574,4815,38021.48,24171.3
Red,Knick-knacks,Western,11,5.02,5.02,4139,3827,20777.78,19211.54
Red,Knick-knacks,Western,12,5.02,5.02,1603,198,8047.06,993.96
Blue,Knick-knacks,Western,1,7.11,6.44,392,280,2787.12,1990.8
Blue,Knick-knacks,Western,2,7.11,6.44,848,325,6029.28,2310.75
Blue,Knick-knacks,Western,3,7.11,6.44,3453,2376,24550.83,16893.36
Blue,Knick-knacks,Western,4,7.11,6.44,928,580,6598.08,4123.8
Blue,Knick-knacks,Western,5,7.11,6.44,1580,796,11233.8,5659.56
Blue,Knick-knacks,Western,6,7.11,6.44,4066,2926,28909.26,20803.86
Blue,Knick-knacks,Western,7,7.11,6.44,9842,3943,69976.62,28034.73
Blue,Knick-knacks,Western,8,7.11,6.44,135,135,959.85,959.85
Blue,Knick-knacks,Western,9,7.11,6.44,8447,2004,60058.17,14248.44
Blue,Knick-knacks,Western,10,7.11,6.44,810,442,5759.1,3142.62
Blue,Knick-knacks,Western,11,7.11,6.44,2669,885,18976.59,6292.35
Blue,Knick-knacks,Western,12,7.11,6.44,2550,451,18130.5,3206.61
Yellow,Knick-knacks,Western,1,5.91,5.33,4485,4362,26506.35,25779.42
Yellow,Knick-knacks,Western,2,5.91,5.33,5788,3307,34207.08,19544.37
Yellow,Knick-knacks,Western,3,5.91,5.33,1680,990,9928.8,5850.9
Yellow,Knick-knacks,Western,4,5.91,5.33,1386,309,8191.26,1826.19
Yellow,Knick-knacks,Western,5,5.91,5.33,6316,683,37327.56,4036.53
Yellow,Knick-knacks,Western,6,5.91,5.33,6316,3301,37327.56,19508.91
Yellow,Knick-knacks,Western,7,5.91,5.33,3511,3048,20750.01,18013.68
Yellow,Knick-knacks,Western,8,5.91,5.33,4040,873,23876.4,5159.43
Yellow,Knick-knacks,Western,9,5.91,5.33,1706,188,10082.46,1111.08
Yellow,Knick-knacks,Western,10,5.91,5.33,166,9,981.06,53.19
Yellow,Knick-knacks,Western,11,5.91,5.33,8753,92,51730.23,543.72
Yellow,Knick-knacks,Western,12,5.91,5.33,4786,4127,28285.26,24390.57
Green,Knick-knacks,Western,1,7.24,3.13,5786,3260,41890.64,23602.4
Green,Knick-knacks,Western,2,7.24,3.13,8719,7707,63125.56,55798.68
Green,Knick-knacks,Western,3,7.24,3.13,3729,1510,26997.96,10932.4
Green,Knick-knacks,Western,4,7.24,3.13,4483,2714,32456.92,19649.36
Green,Knick-knacks,Western,5,7.24,3.13,4873,0,35280.52,0.0
Green,Knick-knacks,Western,6,7.24,3.13,7208,3835,52185.92,27765.4
Green,Knick-knacks,Western,7,7.24,3.13,5130,2122,37141.2,15363.28
Green,Knick-knacks,Western,8,7.24,3.13,320,253,2316.8,1831.72
Green,Knick-knacks,Western,9,7.24,3.13,8621,159,62416.04,1151.16
Green,Knick-knacks,Western,10,7.24,3.13,5368,1490,38864.32,10787.6
Green,Knick-knacks,Western,11,7.24,3.13,6439,2854,46618.36,20662.96
Green,Knick-knacks,Western,12,7.24,3.13,4306,3261,31175.44,23609.64
